JOURNAL ENTRY NO	PERIOD/YEAR	JOURNAL ENTRY DESCRIPTION	DIVISION	ACCOUNT	TASK	ACCOUNT	DESCRIPTION	DATE	DEBIT	CREDIT
1542	4/20	UB TRANSACTIONS	450	101010				01/07/20	180.62	0
1542	4/20	UB TRANSACTIONS	440	115410				01/07/20	0	553.8
1542	4/20	UB TRANSACTIONS	450	115410				01/07/20	0	180.62
1600	4/20	UB TRANSACTIONS	440	101010				01/08/20	1014.11	0
1600	4/20	UB TRANSACTIONS	450	101010				01/08/20	71.42	0
1600	4/20	UB TRANSACTIONS	440	115410				01/08/20	0	1014.11
1600	4/20	UB TRANSACTIONS	450	115410				01/08/20	0	71.42
1626	4/20	UB TRANSACTIONS	440	101010				01/09/20	34.73	0
1626	4/20	UB TRANSACTIONS	450	101010				01/09/20	6	0
1626	4/20	UB TRANSACTIONS	440	115410				01/09/20	0	34.73
1626	4/20	UB TRANSACTIONS	450	115410				01/09/20	0	6
1627	11/20	UB TRANSACTIONS	440	101010				11/19/20	36.82	0
1627	11/20	UB TRANSACTIONS	450	101010				11/19/20	6	0
1627	11/20	UB TRANSACTIONS	440	115410				11/19/20	0	36.82
1627	11/20	UB TRANSACTIONS	450	115410				11/19/20	0	6
1628	4/20	UB TRANSACTIONS	440	101010				01/10/20	1265.22	0
1628	4/20	UB TRANSACTIONS	450	101010				01/10/20	54	0
1628	4/20	UB TRANSACTIONS	440	115410				01/10/20	0	1265.22
1628	4/20	UB TRANSACTIONS	450	115410				01/10/20	0	54
1635	4/20	LAND INTERFACE	001	101010				01/08/20	1267.5	0
1635	4/20	LAND INTERFACE	001	321050				01/08/20	0	817.5
1635	4/20	LAND INTERFACE	001	322410				01/08/20	0	450
1638	4/20	CE TRANSACTIONS	001	101010				01/08/20	4228.81	0
1638	4/20	CE TRANSACTIONS	001	354100				01/08/20	0	4228.81
1639	4/20	LAND INTERFACE	001	101010				01/09/20	275	0
1639	4/20	LAND INTERFACE	001	322410				01/09/20	0	150
1639	4/20	LAND INTERFACE	001	321050				01/09/20	0	125
1640	4/20	CE TRANSACTIONS	001	101010				01/09/20	250	0
1640	4/20	CE TRANSACTIONS	001	354100				01/09/20	0	250
1641	4/20	LAND INTERFACE	001	101010				01/10/20	2215	0
1641	4/20	LAND INTERFACE	001	321050				01/10/20	0	1415
1641	4/20	LAND INTERFACE	001	322410				01/10/20	0	800
1642	4/20	LAND INTERFACE	001	101010				01/07/20	750	0
1642	4/20	LAND INTERFACE	001	322410				01/07/20	0	450
1642	4/20	LAND INTERFACE	001	321050				01/07/20	0	300
1643	4/20	LAND INTERFACE	001	101010				01/13/20	1730	0
1643	4/20	LAND INTERFACE	001	322410				01/13/20	0	900
1643	4/20	LAND INTERFACE	001	321050				01/13/20	0	830
1644	4/20	CE TRANSACTIONS	001	101010				01/14/20	838.44	0
1644	4/20	CE TRANSACTIONS	001	354100				01/14/20	0	838.44
1683	4/20	LAND INTERFACE	001	101010				01/15/20	200	0
1683	4/20	LAND INTERFACE	001	322410				01/15/20	0	150
1683	4/20	LAND INTERFACE	001	321050				01/15/20	0	50
1684	4/20	CE TRANSACTIONS	001	101010				01/15/20	550	0
1684	4/20	CE TRANSACTIONS	001	354100				01/15/20	0	550
1685	4/20	UB TRANSACTIONS	440	101010				01/13/20	2910.89	0
1685	4/20	UB TRANSACTIONS	450	101010				01/13/20	257.51	0
1685	4/20	UB TRANSACTIONS	440	115410				01/13/20	0	2755.03
1685	4/20	UB TRANSACTIONS	450	115410				01/13/20	0	257.51
1685	4/20	UB TRANSACTIONS	440	220166				01/13/20	0	155.86
1686	4/20	UB TRANSACTIONS	440	220154				01/13/20	170	0
1686	4/20	UB TRANSACTIONS	450	101010				01/13/20	11.62	0
1686	4/20	UB TRANSACTIONS	440	115410				01/13/20	0	148.88
1686	4/20	UB TRANSACTIONS	440	101010				01/13/20	0	11.62
1686	4/20	UB TRANSACTIONS	450	343800				01/13/20	0	6
1686	4/20	UB TRANSACTIONS	450	115410				01/13/20	0	5.62
1686	4/20	UB TRANSACTIONS	440	343310				01/13/20	0	4.48
1686	4/20	UB TRANSACTIONS	440	343510				01/13/20	0	4.48
1686	4/20	UB TRANSACTIONS	440	369901				01/13/20	0	0.54
1687	4/20	UB TRANSACTIONS	440	101010				01/14/20	1000	0
1687	4/20	UB TRANSACTIONS	440	115410				01/14/20	0	1000
1688	4/20	UB TRANSACTIONS	440	101010				01/15/20	200.36	0
1688	4/20	UB TRANSACTIONS	440	115410				01/15/20	0	200.36
1689	4/20	LAND INTERFACE	001	101010				01/22/20	920	0
1689	4/20	LAND INTERFACE	001	321050				01/22/20	0	470
1689	4/20	LAND INTERFACE	001	322410				01/22/20	0	450
1691	4/20	CE TRANSACTIONS	001	101010				01/23/20	250	0
1691	4/20	CE TRANSACTIONS	001	354100				01/23/20	0	250
1692	4/20	LAND INTERFACE	001	101010				01/24/20	951	0
1692	4/20	LAND INTERFACE	001	321050				01/24/20	0	501
1692	4/20	LAND INTERFACE	001	322410				01/24/20	0	450
1693	4/20	LAND INTERFACE	001	101010				01/27/20	640	0
1693	4/20	LAND INTERFACE	001	322410				01/27/20	0	400
1693	4/20	LAND INTERFACE	001	321050				01/27/20	0	240
1694	4/20	LAND INTERFACE	001	101010				01/28/20	1485	0
1694	4/20	LAND INTERFACE	001	322410				01/28/20	0	900
1694	4/20	LAND INTERFACE	001	321050				01/28/20	0	585
1695	4/20	CE TRANSACTIONS	001	101010				01/28/20	3665.32	0
1695	4/20	CE TRANSACTIONS	001	354100				01/28/20	0	3665.32
1696	4/20	LAND INTERFACE	001	101010				01/21/20	400	0
1696	4/20	LAND INTERFACE	001	321050				01/21/20	0	250
1696	4/20	LAND INTERFACE	001	322410				01/21/20	0	150
1697	4/20	LAND INTERFACE	001	101010				01/31/20	225	0
1697	4/20	LAND INTERFACE	001	322410				01/31/20	0	150
1697	4/20	LAND INTERFACE	001	321050				01/31/20	0	75
1742	4/20	CE TRANSACTIONS	001	101010				01/31/20	323.38	0
1742	4/20	CE TRANSACTIONS	001	354100				01/31/20	0	323.38
1743	4/20	LAND INTERFACE	001	101010				01/30/20	250	0
1743	4/20	LAND INTERFACE	001	322410				01/30/20	0	150
1743	4/20	LAND INTERFACE	001	321050				01/30/20	0	100
1744	4/20	CE TRANSACTIONS	001	101010				01/30/20	100	0
1744	4/20	CE TRANSACTIONS	001	354100				01/30/20	0	100
1745	5/20	LAND INTERFACE	001	101010				02/03/20	2065	0
1745	5/20	LAND INTERFACE	001	321050				02/03/20	0	1365
1745	5/20	LAND INTERFACE	001	322410				02/03/20	0	700
1746	4/20	UB TRANSACTIONS	440	101010				01/21/20	119.2	0
1746	4/20	UB TRANSACTIONS	450	101010				01/21/20	17.53	0
1746	4/20	UB TRANSACTIONS	440	115410				01/21/20	0	119.2
1746	4/20	UB TRANSACTIONS	450	115410				01/21/20	0	17.53
1748	4/20	UB TRANSACTIONS	440	101010				01/22/20	5087.64	0
1748	4/20	UB TRANSACTIONS	450	101010				01/22/20	851.58	0
1748	4/20	UB TRANSACTIONS	440	115410				01/22/20	0	5087.64
1748	4/20	UB TRANSACTIONS	450	115410				01/22/20	0	851.58
1749	4/20	UB TRANSACTIONS	440	101010				01/23/20	385.61	0
1749	4/20	UB TRANSACTIONS	440	115410				01/23/20	0	385.61
1750	4/20	UB TRANSACTIONS	440	101010				01/24/20	10000	0
1750	4/20	UB TRANSACTIONS	440	115410				01/24/20	0	10000
1751	4/20	UB TRANSACTIONS	440	101010				01/27/20	2665.06	0
1751	4/20	UB TRANSACTIONS	450	101010				01/27/20	1119.79	0
1751	4/20	UB TRANSACTIONS	440	115410				01/27/20	0	2665.06
1751	4/20	UB TRANSACTIONS	450	115410				01/27/20	0	1119.79
1753	4/20	UB TRANSACTIONS	440	101010				01/28/20	3759.4	0
1753	4/20	UB TRANSACTIONS	450	101010				01/28/20	222.05	0
1753	4/20	UB TRANSACTIONS	440	115410				01/28/20	0	3759.4
1753	4/20	UB TRANSACTIONS	450	115410				01/28/20	0	222.05
183	1/20	UB TRANSACTIONS	440	101010				10/15/19	1970.1	0
183	1/20	UB TRANSACTIONS	450	101010				10/15/19	1784.81	0
183	1/20	UB TRANSACTIONS	440	115410				10/15/19	0	1970.1
183	1/20	UB TRANSACTIONS	450	115410				10/15/19	0	1784.81
1831	4/20	UB TRANSACTIONS	440	101010				01/29/20	370	0
1831	4/20	UB TRANSACTIONS	440	220154				01/29/20	0	250
1831	4/20	UB TRANSACTIONS	440	115410				01/29/20	0	120
1833	5/20	LAND INTERFACE	001	101010				02/04/20	200	0
1833	5/20	LAND INTERFACE	001	322410				02/04/20	0	150
1833	5/20	LAND INTERFACE	001	321050				02/04/20	0	50
1837	5/20	CE TRANSACTIONS	001	101010				02/05/20	250	0
1837	5/20	CE TRANSACTIONS	001	354100				02/05/20	0	250
1838	5/20	LAND INTERFACE	001	101010				02/05/20	1405	0
1838	5/20	LAND INTERFACE	001	321050				02/05/20	0	805
1838	5/20	LAND INTERFACE	001	322410				02/05/20	0	600
1839	5/20	LAND INTERFACE	001	101010				02/06/20	550	0
1839	5/20	LAND INTERFACE	001	322410				02/06/20	0	300
1839	5/20	LAND INTERFACE	001	321050				02/06/20	0	250
1840	5/20	CE TRANSACTIONS	001	101010				02/07/20	250	0
1840	5/20	CE TRANSACTIONS	001	354100				02/07/20	0	250
1841	5/20	LAND INTERFACE	001	101010				02/07/20	625	0
1841	5/20	LAND INTERFACE	001	321050				02/07/20	0	325
1841	5/20	LAND INTERFACE	001	322410				02/07/20	0	300
1842	5/20	LAND INTERFACE	001	101010				02/10/20	2370	0
1842	5/20	LAND INTERFACE	001	321050				02/10/20	0	1470
1842	5/20	LAND INTERFACE	001	322410				02/10/20	0	900
1843	5/20	LAND INTERFACE	001	101010				02/11/20	1075	0
1843	5/20	LAND INTERFACE	001	322410				02/11/20	0	600
1843	5/20	LAND INTERFACE	001	321050				02/11/20	0	475
1844	5/20	CE TRANSACTIONS	001	101010				02/11/20	200	0
1844	5/20	CE TRANSACTIONS	001	354100				02/11/20	0	200
1845	5/20	LAND INTERFACE	001	101010				02/12/20	2055	0
1845	5/20	LAND INTERFACE	001	322410				02/12/20	0	1050
1845	5/20	LAND INTERFACE	001	321050				02/12/20	0	1005
1846	4/20	UB TRANSACTIONS	440	101010				01/17/20	21.22	0
1846	4/20	UB TRANSACTIONS	440	115410				01/17/20	0	21.22
1847	5/20	UB TRANSACTIONS	440	101010				02/03/20	2577.7	0
1847	5/20	UB TRANSACTIONS	450	101010				02/03/20	287.41	0
1847	5/20	UB TRANSACTIONS	440	115410				02/03/20	0	2577.7
1847	5/20	UB TRANSACTIONS	450	115410				02/03/20	0	287.41
1848	5/20	UB TRANSACTIONS	440	101010				02/04/20	67	0
1848	5/20	UB TRANSACTIONS	440	115410				02/04/20	0	67
1850	5/20	UB TRANSACTIONS	440	115410				02/04/20	5372.5	0
1850	5/20	UB TRANSACTIONS	450	115410				02/04/20	3947.58	0
1850	5/20	UB TRANSACTIONS	440	220166				02/04/20	157.88	0
1850	5/20	UB TRANSACTIONS	450	101010				02/04/20	8.4	0
1850	5/20	UB TRANSACTIONS	450	343800				02/04/20	0	3955.98
1850	5/20	UB TRANSACTIONS	440	343310				02/04/20	0	2983.11
1850	5/20	UB TRANSACTIONS	440	343510				02/04/20	0	2227.19
1850	5/20	UB TRANSACTIONS	440	369901				02/04/20	0	311.68
1850	5/20	UB TRANSACTIONS	440	101010				02/04/20	0	8.4
1855	5/20	UB TRANSACTIONS	440	101010				02/05/20	1082.96	0
1855	5/20	UB TRANSACTIONS	450	101010				02/05/20	612	0
1855	5/20	UB TRANSACTIONS	440	115410				02/05/20	0	1082.96
1855	5/20	UB TRANSACTIONS	450	115410				02/05/20	0	612
1856	5/20	UB TRANSACTIONS	440	101010				02/06/20	96.78	0
1856	5/20	UB TRANSACTIONS	440	115410				02/06/20	0	96.78
1857	5/20	UB TRANSACTIONS	440	101010				02/07/20	96.45	0
1857	5/20	UB TRANSACTIONS	450	101010				02/07/20	36.06	0
1857	5/20	UB TRANSACTIONS	440	115410				02/07/20	0	95.59
1857	5/20	UB TRANSACTIONS	450	115410				02/07/20	0	36.06
1857	5/20	UB TRANSACTIONS	440	220166				02/07/20	0	0.86
1858	5/20	UB TRANSACTIONS	440	101010				02/10/20	1200	0
1858	5/20	UB TRANSACTIONS	440	220166				02/10/20	0	1200
1859	5/20	UB TRANSACTIONS	440	101010				02/11/20	267.34	0
1859	5/20	UB TRANSACTIONS	450	101010				02/11/20	241.07	0
1859	5/20	UB TRANSACTIONS	440	115410				02/11/20	0	267.34
1859	5/20	UB TRANSACTIONS	450	115410				02/11/20	0	241.07
1860	5/20	CE TRANSACTIONS	001	101010				02/13/20	1138.44	0
1860	5/20	CE TRANSACTIONS	001	354100				02/13/20	0	1138.44
1863	5/20	LAND INTERFACE	001	101010				02/13/20	500	0
1863	5/20	LAND INTERFACE	001	322410				02/13/20	0	300
1863	5/20	LAND INTERFACE	001	321050				02/13/20	0	200
187	1/20	UB TRANSACTIONS	440	220154				10/15/19	170	0
187	1/20	UB TRANSACTIONS	450	101010				10/15/19	52.5	0
187	1/20	UB TRANSACTIONS	440	220166				10/15/19	0	79.7
187	1/20	UB TRANSACTIONS	440	101010				10/15/19	0	52.5
187	1/20	UB TRANSACTIONS	450	115410				10/15/19	0	50.4
187	1/20	UB TRANSACTIONS	440	115410				10/15/19	0	36.18
187	1/20	UB TRANSACTIONS	450	343800				10/15/19	0	2.1
187	1/20	UB TRANSACTIONS	440	343310				10/15/19	0	0.75
187	1/20	UB TRANSACTIONS	440	343510				10/15/19	0	0.75
187	1/20	UB TRANSACTIONS	440	369901				10/15/19	0	0.12
1888	5/20	LAND INTERFACE	001	101010				02/14/20	550	0
1888	5/20	LAND INTERFACE	001	322410				02/14/20	0	300
1888	5/20	LAND INTERFACE	001	321050				02/14/20	0	250
1893	5/20	LAND INTERFACE	001	101010				02/18/20	1425	0
1893	5/20	LAND INTERFACE	001	322410				02/18/20	0	750
1893	5/20	LAND INTERFACE	001	321050				02/18/20	0	675
1896	5/20	CE TRANSACTIONS	001	101010				02/18/20	500	0
1896	5/20	CE TRANSACTIONS	001	354100				02/18/20	0	500
1897	5/20	UB TRANSACTIONS	440	101010				02/13/20	153.45	0
1897	5/20	UB TRANSACTIONS	450	101010				02/13/20	50	0
1897	5/20	UB TRANSACTIONS	440	115410				02/13/20	0	153.45
1897	5/20	UB TRANSACTIONS	450	115410				02/13/20	0	50
1905	5/20	UB TRANSACTIONS	440	101010				02/14/20	204.16	0
1905	5/20	UB TRANSACTIONS	450	101010				02/14/20	24.9	0
1905	5/20	UB TRANSACTIONS	440	115410				02/14/20	0	204.16
1905	5/20	UB TRANSACTIONS	450	115410				02/14/20	0	24.9
1906	5/20	UB TRANSACTIONS	440	101010				02/18/20	660.48	0
1906	5/20	UB TRANSACTIONS	450	101010				02/18/20	147.48	0
1906	5/20	UB TRANSACTIONS	440	115410				02/18/20	0	660.48
1906	5/20	UB TRANSACTIONS	450	115410				02/18/20	0	147.48
1908	5/20	LAND INTERFACE	001	101010				02/19/20	500	0
1908	5/20	LAND INTERFACE	001	322410				02/19/20	0	300
1908	5/20	LAND INTERFACE	001	321050				02/19/20	0	200
1909	5/20	CE TRANSACTIONS	001	101010				02/19/20	988.44	0
1909	5/20	CE TRANSACTIONS	001	354100				02/19/20	0	988.44
1910	5/20	LAND INTERFACE	001	101010				02/20/20	625	0
1910	5/20	LAND INTERFACE	001	321050				02/20/20	0	325
1910	5/20	LAND INTERFACE	001	322410				02/20/20	0	300
1911	5/20	LAND INTERFACE	001	101010				02/21/20	1340	0
1911	5/20	LAND INTERFACE	001	322410				02/21/20	0	750
1911	5/20	LAND INTERFACE	001	321050				02/21/20	0	590
1912	5/20	UB TRANSACTIONS	440	101010				02/19/20	3759.27	0
1912	5/20	UB TRANSACTIONS	450	101010				02/19/20	1684.52	0
1912	5/20	UB TRANSACTIONS	440	115410				02/19/20	0	3505.98
1912	5/20	UB TRANSACTIONS	450	115410				02/19/20	0	1684.52
1912	5/20	UB TRANSACTIONS	440	220154				02/19/20	0	250
1912	5/20	UB TRANSACTIONS	440	220166				02/19/20	0	3.29
1914	5/20	LAND INTERFACE	001	101010				02/24/20	1237.97	0
1914	5/20	LAND INTERFACE	001	321050				02/24/20	0	787.97
1914	5/20	LAND INTERFACE	001	322410				02/24/20	0	450
1917	5/20	UB TRANSACTIONS	450	101010				02/24/20	441.06	0
1917	5/20	UB TRANSACTIONS	440	101010				02/24/20	306.32	0
1917	5/20	UB TRANSACTIONS	450	115410				02/24/20	0	441.06
1917	5/20	UB TRANSACTIONS	440	115410				02/24/20	0	306.32
1918	5/20	LAND INTERFACE	001	101010				02/25/20	1870	0
1918	5/20	LAND INTERFACE	001	321050				02/25/20	0	970
1918	5/20	LAND INTERFACE	001	322410				02/25/20	0	900
1920	5/20	LAND INTERFACE	001	101010				02/26/20	400	0
1920	5/20	LAND INTERFACE	001	321050				02/26/20	0	250
1920	5/20	LAND INTERFACE	001	322410				02/26/20	0	150
1921	5/20	UB TRANSACTIONS	440	101010				02/26/20	331.26	0
1921	5/20	UB TRANSACTIONS	440	115410				02/26/20	0	331.26
1922	5/20	CE TRANSACTIONS	001	101010				02/27/20	250	0
1922	5/20	CE TRANSACTIONS	001	354100				02/27/20	0	250
1924	5/20	LAND INTERFACE	001	101010				02/27/20	2245	0
1924	5/20	LAND INTERFACE	001	322410				02/27/20	0	1200
1924	5/20	LAND INTERFACE	001	321050				02/27/20	0	1045
1925	5/20	UB TRANSACTIONS	440	101010				11/19/20	157.56	0
1925	5/20	UB TRANSACTIONS	440	220166				11/19/20	0	157.56
1926	5/20	UB TRANSACTIONS	440	101010				02/28/20	570.36	0
1926	5/20	UB TRANSACTIONS	450	101010				02/28/20	114.92	0
1926	5/20	UB TRANSACTIONS	440	115410				02/28/20	0	570.36
1926	5/20	UB TRANSACTIONS	450	115410				02/28/20	0	114.92
1927	5/20	UB TRANSACTIONS	440	343510				11/19/20	145.16	0
1927	5/20	UB TRANSACTIONS	440	343310				11/19/20	28.85	0
1927	5/20	UB TRANSACTIONS	440	369901				11/19/20	14.16	0
1927	5/20	UB TRANSACTIONS	450	115410				11/19/20	2.2	0
1927	5/20	UB TRANSACTIONS	440	115410				11/19/20	0	188.17
1927	5/20	UB TRANSACTIONS	450	343800				11/19/20	0	2.2
1928	5/20	UB TRANSACTIONS	440	115410				11/19/20	188.17	0
1928	5/20	UB TRANSACTIONS	450	101010				11/19/20	2.2	0
1928	5/20	UB TRANSACTIONS	440	220166				11/19/20	0	185.97
1928	5/20	UB TRANSACTIONS	440	101010				11/19/20	0	2.2
1928	5/20	UB TRANSACTIONS	450	115410				11/19/20	0	2.2
1929	5/20	LAND INTERFACE	001	101010				02/28/20	1375	0
1929	5/20	LAND INTERFACE	001	322410				02/28/20	0	750
1929	5/20	LAND INTERFACE	001	321050				02/28/20	0	625
1930	6/20	LAND INTERFACE	001	101010				03/02/20	275	0
1930	6/20	LAND INTERFACE	001	322410				03/02/20	0	150
1930	6/20	LAND INTERFACE	001	321050				03/02/20	0	125
1931	6/20	UB TRANSACTIONS	440	101010				03/02/20	92.43	0
1931	6/20	UB TRANSACTIONS	450	101010				03/02/20	74.56	0
1931	6/20	UB TRANSACTIONS	440	115410				03/02/20	0	92.43
1931	6/20	UB TRANSACTIONS	450	115410				03/02/20	0	74.56
1935	6/20	LAND INTERFACE	001	101010				03/03/20	270	0
1935	6/20	LAND INTERFACE	001	322410				03/03/20	0	150
1935	6/20	LAND INTERFACE	001	321050				03/03/20	0	120
1936	6/20	CE TRANSACTIONS	001	101010				03/03/20	150	0
1936	6/20	CE TRANSACTIONS	001	354100				03/03/20	0	150
1937	6/20	LAND INTERFACE	001	101010				03/04/20	1889	0
1937	6/20	LAND INTERFACE	001	321050				03/04/20	0	1139
1937	6/20	LAND INTERFACE	001	322410				03/04/20	0	750
1953	6/20	CE TRANSACTIONS	001	101010				03/04/20	100	0
1953	6/20	CE TRANSACTIONS	001	354100				03/04/20	0	100
1954	6/20	LAND INTERFACE	001	101010				03/05/20	1070	0
1954	6/20	LAND INTERFACE	001	322410				03/05/20	0	600
1954	6/20	LAND INTERFACE	001	321050				03/05/20	0	470
1955	6/20	UB TRANSACTIONS	440	101010				03/05/20	27.44	0
1955	6/20	UB TRANSACTIONS	450	101010				03/05/20	8.07	0
1955	6/20	UB TRANSACTIONS	440	115410				03/05/20	0	27.44
1955	6/20	UB TRANSACTIONS	450	115410				03/05/20	0	8.07
1956	6/20	LAND INTERFACE	001	101010				03/06/20	900	0
1956	6/20	LAND INTERFACE	001	321050				03/06/20	0	450
1956	6/20	LAND INTERFACE	001	322410				03/06/20	0	450
1957	6/20	LAND INTERFACE	001	101010				03/09/20	120	0
1957	6/20	LAND INTERFACE	001	321050				03/09/20	0	120
1962	6/20	CE TRANSACTIONS	001	101010				03/09/20	100	0
1962	6/20	CE TRANSACTIONS	001	354100				03/09/20	0	100
1963	6/20	LAND INTERFACE	001	101010				03/10/20	440	0
1963	6/20	LAND INTERFACE	001	322410				03/10/20	0	300
1963	6/20	LAND INTERFACE	001	321050				03/10/20	0	140
1964	6/20	LAND INTERFACE	001	101010				03/11/20	1525	0
1964	6/20	LAND INTERFACE	001	322410				03/11/20	0	1050
1964	6/20	LAND INTERFACE	001	321050				03/11/20	0	475
1966	6/20	CE TRANSACTIONS	001	101010				03/11/20	488.44	0
1966	6/20	CE TRANSACTIONS	001	354100				03/11/20	0	488.44
1967	6/20	LAND INTERFACE	001	101010				03/12/20	2015	0
1967	6/20	LAND INTERFACE	001	322410				03/12/20	0	1050
1967	6/20	LAND INTERFACE	001	321050				03/12/20	0	965
1970	6/20	CE TRANSACTIONS	001	101010				03/12/20	250	0
1970	6/20	CE TRANSACTIONS	001	354100				03/12/20	0	250
1971	6/20	UB TRANSACTIONS	440	101010				03/09/20	802.32	0
1971	6/20	UB TRANSACTIONS	450	101010				03/09/20	143.84	0
1971	6/20	UB TRANSACTIONS	440	115410				03/09/20	0	802.32
1971	6/20	UB TRANSACTIONS	450	115410				03/09/20	0	143.84
1972	6/20	CE TRANSACTIONS	001	101010				03/13/20	100	0
1972	6/20	CE TRANSACTIONS	001	354100				03/13/20	0	100
2012	6/20	LAND INTERFACE	001	101010				03/13/20	725	0
2012	6/20	LAND INTERFACE	001	322410				03/13/20	0	450
2012	6/20	LAND INTERFACE	001	321050				03/13/20	0	275
2013	6/20	LAND INTERFACE	001	101010				03/16/20	275	0
2013	6/20	LAND INTERFACE	001	322410				03/16/20	0	150
2013	6/20	LAND INTERFACE	001	321050				03/16/20	0	125
2015	6/20	LAND INTERFACE	001	101010				03/18/20	400	0
2015	6/20	LAND INTERFACE	001	321050				03/18/20	0	250
2015	6/20	LAND INTERFACE	001	322410				03/18/20	0	150
2016	6/20	CE TRANSACTIONS	001	101010				03/18/20	250	0
2016	6/20	CE TRANSACTIONS	001	354100				03/18/20	0	250
2046	6/20	LAND INTERFACE	001	101010				03/20/20	225	0
2046	6/20	LAND INTERFACE	001	322410				03/20/20	0	150
2046	6/20	LAND INTERFACE	001	321050				03/20/20	0	75
2047	6/20	CE TRANSACTIONS	001	101010				03/20/20	100	0
2047	6/20	CE TRANSACTIONS	001	354100				03/20/20	0	100
2048	6/20	LAND INTERFACE	001	101010				03/23/20	380	0
2048	6/20	LAND INTERFACE	001	322410				03/23/20	0	300
2048	6/20	LAND INTERFACE	001	321050				03/23/20	0	80
2049	6/20	CE TRANSACTIONS	001	101010				03/23/20	250	0
2049	6/20	CE TRANSACTIONS	001	354100				03/23/20	0	250
2050	6/20	UB TRANSACTIONS	440	101010				03/10/20	618.26	0
2050	6/20	UB TRANSACTIONS	440	220166				03/10/20	0	600
2050	6/20	UB TRANSACTIONS	440	115410				03/10/20	0	18.26
2051	6/20	UB TRANSACTIONS	450	101010				03/11/20	870.12	0
2051	6/20	UB TRANSACTIONS	440	101010				03/11/20	545.02	0
2051	6/20	UB TRANSACTIONS	450	115410				03/11/20	0	870.12
2051	6/20	UB TRANSACTIONS	440	115410				03/11/20	0	545.02
2052	6/20	UB TRANSACTIONS	440	101010				03/12/20	200	0
2052	6/20	UB TRANSACTIONS	440	115410				03/12/20	0	200
2053	6/20	UB TRANSACTIONS	440	101010				03/13/20	50	0
2053	6/20	UB TRANSACTIONS	440	115410				03/13/20	0	50
2054	6/20	UB TRANSACTIONS	440	115410				03/13/20	50	0
2054	6/20	UB TRANSACTIONS	440	343343				03/13/20	0	50
2066	6/20	UB TRANSACTIONS	440	101010				03/16/20	1848.48	0
2066	6/20	UB TRANSACTIONS	450	101010				03/16/20	1288.98	0
2066	6/20	UB TRANSACTIONS	440	115410				03/16/20	0	1848.48
2066	6/20	UB TRANSACTIONS	450	115410				03/16/20	0	1288.98
2067	6/20	UB TRANSACTIONS	440	101010				03/18/20	51.16	0
2067	6/20	UB TRANSACTIONS	440	115410				03/18/20	0	51.16
2068	6/20	UB TRANSACTIONS	440	101010				03/20/20	905.66	0
2068	6/20	UB TRANSACTIONS	450	101010				03/20/20	89.23	0
2068	6/20	UB TRANSACTIONS	440	115410				03/20/20	0	905.66
2068	6/20	UB TRANSACTIONS	450	115410				03/20/20	0	89.23
2069	6/20	UB TRANSACTIONS	440	101010				03/23/20	131.49	0
2069	6/20	UB TRANSACTIONS	450	101010				03/23/20	71.34	0
2069	6/20	UB TRANSACTIONS	440	115410				03/23/20	0	131.49
2069	6/20	UB TRANSACTIONS	450	115410				03/23/20	0	71.34
2070	6/20	UB TRANSACTIONS	440	101010				03/25/20	2875.73	0
2070	6/20	UB TRANSACTIONS	450	101010				03/25/20	1746.78	0
2070	6/20	UB TRANSACTIONS	440	115410				03/25/20	0	2851.05
2070	6/20	UB TRANSACTIONS	450	115410				03/25/20	0	1746.78
2070	6/20	UB TRANSACTIONS	440	220166				03/25/20	0	24.68
2071	6/20	UB TRANSACTIONS	440	101010				03/26/20	92.43	0
2071	6/20	UB TRANSACTIONS	450	101010				03/26/20	49.56	0
2071	6/20	UB TRANSACTIONS	440	115410				03/26/20	0	92.43
2071	6/20	UB TRANSACTIONS	450	115410				03/26/20	0	49.56
2072	6/20	UB TRANSACTIONS	440	101010				03/27/20	64.34	0
2072	6/20	UB TRANSACTIONS	450	101010				03/27/20	33.24	0
2072	6/20	UB TRANSACTIONS	440	115410				03/27/20	0	64.34
2072	6/20	UB TRANSACTIONS	450	115410				03/27/20	0	33.24
2074	6/20	CE TRANSACTIONS	001	101010				03/30/20	100	0
2074	6/20	CE TRANSACTIONS	001	354100				03/30/20	0	100
2075	6/20	UB TRANSACTIONS	440	101010				03/30/20	781.55	0
2075	6/20	UB TRANSACTIONS	450	101010				03/30/20	119.46	0
2075	6/20	UB TRANSACTIONS	440	115410				03/30/20	0	781.55
2075	6/20	UB TRANSACTIONS	450	115410				03/30/20	0	119.46
2076	6/20	CE TRANSACTIONS	001	101010				03/31/20	750	0
2076	6/20	CE TRANSACTIONS	001	354100				03/31/20	0	750
2077	7/20	CE TRANSACTIONS	001	101010				04/01/20	750	0
2077	7/20	CE TRANSACTIONS	001	354100				04/01/20	0	750
2078	7/20	UB TRANSACTIONS	440	101010				04/01/20	2438.79	0
2078	7/20	UB TRANSACTIONS	450	101010				04/01/20	1513.02	0
2078	7/20	UB TRANSACTIONS	440	115410				04/01/20	0	2438.79
2078	7/20	UB TRANSACTIONS	450	115410				04/01/20	0	1513.02
2079	7/20	UB TRANSACTIONS	440	101010				04/06/20	858.07	0
2079	7/20	UB TRANSACTIONS	450	101010				04/06/20	22	0
2079	7/20	UB TRANSACTIONS	440	220166				04/06/20	0	707.57
